horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-09 11:21:41.844831,0.0,0.0,-25.0,0.0
2022-08-09 11:21:41.944799,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.044797,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.261386,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.344884,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.444849,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.544847,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.644933,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.744881,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.844851,0.0,0.0,-25.0,0.0
2022-08-09 11:21:42.944846,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.044860,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.321518,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.345015,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.444904,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.544976,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.644827,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.744827,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.844830,0.0,0.0,-25.0,0.0
2022-08-09 11:21:43.944817,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.044851,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.281449,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.344887,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.444952,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.544820,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.644828,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.744825,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.844862,0.0,0.0,-25.0,0.0
2022-08-09 11:21:44.944847,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.044887,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.261460,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.344880,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.444877,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.544963,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.644830,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.744826,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.844829,0.0,0.0,-25.0,0.0
2022-08-09 11:21:45.944822,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.044831,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.281414,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.344873,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.444870,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.544877,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.644883,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.745031,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.844867,0.0,0.0,-25.0,0.0
2022-08-09 11:21:46.944861,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.044862,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.271600,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.344950,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.444916,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.544864,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.644857,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.744916,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.844878,0.0,0.0,-25.0,0.0
2022-08-09 11:21:47.944864,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.044844,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.271479,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.344876,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.444847,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.544836,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.644832,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.744875,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.844830,0.0,0.0,-25.0,0.0
2022-08-09 11:21:48.944827,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.044923,0.0,0.0,-25.0,0.0
2022-08-09 11:21:49.291453,0.0,0.0,-25.0,0.0
