horario,tensao_p1(V),tensao_p2(V),corrente(A),radiacao(W/m2)
2022-08-12 00:29:21.020117,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.120226,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.392972,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.420266,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.519988,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.620030,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.719967,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.819961,0.0,0.0,-25.0,0.0
2022-08-12 00:29:21.919962,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.019973,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.120236,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.342852,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.419947,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.520035,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.620038,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.720017,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.820022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:22.920063,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.020027,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.119984,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.362857,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.419995,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.519950,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.619955,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.719951,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.819991,0.0,0.0,-25.0,0.0
2022-08-12 00:29:23.920011,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.020018,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.119987,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.343071,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.420002,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.520011,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.620028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.720003,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.820110,0.0,0.0,-25.0,0.0
2022-08-12 00:29:24.920045,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.020034,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.120038,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.362992,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.420033,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.520024,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.620012,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.720192,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.820231,0.0,0.0,-25.0,0.0
2022-08-12 00:29:25.920047,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.020019,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.119963,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.352917,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.419990,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.519997,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.620040,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.720020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.820002,0.0,0.0,-25.0,0.0
2022-08-12 00:29:26.919998,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.020001,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.120020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.362966,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.420008,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.520030,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.620023,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.720028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.820053,0.0,0.0,-25.0,0.0
2022-08-12 00:29:27.920019,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.020059,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.119997,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.353011,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.420034,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.520004,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.620029,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.720020,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.820024,0.0,0.0,-25.0,0.0
2022-08-12 00:29:28.920082,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.020024,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.120018,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.372934,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.420013,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.520012,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.620078,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.720009,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.819999,0.0,0.0,-25.0,0.0
2022-08-12 00:29:29.920031,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.020594,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.120016,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.353448,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.420015,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.520009,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.620035,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.720028,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.820022,0.0,0.0,-25.0,0.0
2022-08-12 00:29:30.920026,0.0,0.0,-25.0,0.0
2022-08-12 00:29:31.020023,0.0,0.0,-25.0,0.0
