horario;tensao_p1(V);tensao_p2(V);tensao_p3(V);tensao_p4(V);corrente_p1p2(A);corrente_p3p4(A);irradiacao(W/m2)
2022-09-08 12:01:37,365748;1,761313244024446;0,0;1,302422243868864;0,0;0,2697032120241083;1,9787136644541121;0,0
2022-09-08 12:01:38,525696;1,746950375528928;0,0;1,3119560382526132;0,0;0,2651255054550994;2,003891050583661;0,0
2022-09-08 12:01:39,685823;1,7533338726380467;0,0;1,2939477599721978;0,0;0,24681467917906375;1,9260700389105097;0,0
2022-09-08 12:01:40,805689;1,7533338726380467;0,0;1,3299643165330286;0,0;0,2979324025329966;1,9253070878156748;0,0
2022-09-08 12:01:41,935803;1,751737998360767;0,0;1,313545003983238;0,0;0,2979324025329966;1,9260700389105097;0,0
2022-09-08 12:01:43,115799;1,7543977888229;0,0;1,3071891410607384;0,0;0,2986953536278314;1,9268329900053445;0,0
2022-09-08 12:01:44,265777;1,7501421240834876;0,0;1,3326125927507368;0,0;0,2994583047226662;1,9253070878156748;0,0
2022-09-08 12:01:45,405736;1,7437586269743683;0,0;1,327845695558862;0,0;0,23384451056687183;1,9657434958419202;0,0
2022-09-08 12:01:46,545792;1,744290585066795;0,0;1,2976553466769893;0,0;0,2613107499809253;1,9619287403677461;0,0
2022-09-08 12:01:47,685783;1,7575895373774597;0,0;1,3183119011751125;0,0;0,2864881361104743;1,9359884031433623;0,0
2022-09-08 12:01:48,815773;1,7522699564531938;0,0;1,3347312137249032;0,0;0,2986953536278314;1,92454413672084;0,0
2022-09-08 12:01:49,955780;1,7543977888229;0,0;1,3098374172784466;0,0;0,29716945143816176;1,92454413672084;0,0
2022-09-08 12:01:51,105785;1,75599366310018;0,0;1,3098374172784466;0,0;0,30174715800717067;1,9237811856260052;0,0
2022-09-08 12:01:52,235749;1,7538658307304733;0,0;1,3702181150421922;0,0;0,2956435492484921;1,9649805447470854;0,0
2022-09-08 12:01:53,375782;1,7458864593440746;0,0;1,3034815543559473;0,0;0,2613107499809253;1,9611657892729113;0,0
2022-09-08 12:01:54,525773;1,7410988365122355;0,0;1,3124856934961546;0,0;0,2613107499809253;1,962691691462581;0,0
2022-09-08 12:01:55,695779;1,750674082175914;0,0;1,329434661289487;0,0;0,29640650034332694;1,9466697184710497;0,0
2022-09-08 12:01:56,825739;1,7496101659910608;0,0;1,3003036228946974;0,0;0,2986953536278314;1,9237811856260052;0,0
2022-09-08 12:01:57,955740;1,75599366310018;0,0;1,3034815543559473;0,0;0,2986953536278314;1,9253070878156748;0,0
2022-09-08 12:01:59,085854;1,7554617050077532;0,0;1,3167229354444878;0,0;0,2979324025329966;1,9428549629968757;0,0
2022-09-08 12:02:00,245699;1,7581214954698863;0,0;1,2934181047286561;0,0;0,25062943465323784;1,9649805447470854;0,0
2022-09-08 12:02:01,375751;1,746950375528928;0,0;1,313545003983238;0,0;0,2567330434119164;1,962691691462581;0,0
2022-09-08 12:02:02,525700;1,7437586269743683;0,0;1,3045408648430303;0,0;0,2910658426794832;1,9314106965743534;0,0
2022-09-08 12:02:03,685732;1,7575895373774597;0,0;1,3342015584813618;0,0;0,29716945143816176;1,9275959411001793;0,0
2022-09-08 12:02:04,845779;1,7528019145456204;0,0;1,3077187963042802;0,0;0,27656977187762166;1,9253070878156748;0,0
2022-09-08 12:02:05,985815;1,7512060402683405;0,0;1,3241381088540705;0,0;0,2979324025329966;1,9260700389105097;0,0
2022-09-08 12:02:07,135778;1,7533338726380467;0,0;1,327845695558862;0,0;0,2986953536278314;1,9260700389105097;0,0
2022-09-08 12:02:08,265766;1,751737998360767;0,0;1,2918291389980314;0,0;0,2613107499809253;1,9619287403677461;0,0
2022-09-08 12:02:09,425778;1,7581214954698863;0,0;1,3156636249574045;0,0;0,2620737010757601;1,962691691462581;0,0
2022-09-08 12:02:10,555787;1,7618452021168725;0,0;1,3204305221492794;0,0;0,2994583047226662;1,9237811856260052;0,0
2022-09-08 12:02:11,685753;1,7458864593440746;0,0;1,3214898326363624;0,0;0,30098420691233585;1,9253070878156748;0,0
2022-09-08 12:02:12,825786;1,7533338726380467;0,0;1,3363201794555282;0,0;0,30022125581750103;1,9253070878156748;0,0
2022-09-08 12:02:13,945731;1,7591854116547392;0,0;1,3087781067913635;0,0;0,29640650034332694;1,9253070878156748;0,0
2022-09-08 12:02:15,065877;1,7522699564531938;0,0;1,3098374172784466;0,0;0,21858548867017547;1,9810025177386166;0,0
2022-09-08 12:02:16,185785;1,7421627526970884;0,0;1,296596036189906;0,0;0,26436255436026457;1,9642175936522506;0,0
2022-09-08 12:02:17,315689;1,7480142917137809;0,0;1,2950070704592813;0,0;0,26283665217059493;1,9619287403677461;0,0
2022-09-08 12:02:18,445689;1,7496101659910608;0,0;1,315133969713863;0,0;0,29716945143816176;1,9260700389105097;0,0
2022-09-08 12:02:19,565895;1,750674082175914;0,0;1,342146387134486;0,0;0,30022125581750103;1,92454413672084;0,0
2022-09-08 12:02:20,695779;1,75599366310018;0,0;1,3008332781382392;0,0;0,29640650034332694;1,9275959411001793;0,0
2022-09-08 12:02:21,855687;1,7650369506714318;0,0;1,3204305221492794;0,0;0,29716945143816176;1,9314106965743534;0,0
2022-09-08 12:02:22,985828;1,7501421240834876;0,0;1,3183119011751125;0,0;0,2605477988860905;2,0222018768596968;0,0
2022-09-08 12:02:24,105765;1,7464184174365012;0,0;1,2902401732674065;0,0;0,2613107499809253;1,9619287403677461;0,0
2022-09-08 12:02:25,225909;1,7538658307304733;0,0;1,3161932802009462;0,0;0,2994583047226662;1,9275959411001793;0,0
2022-09-08 12:02:26,365773;1,7565256211926064;0,0;1,2997739676511557;0,0;0,2872510872053091;1,9222552834363356;0,0
2022-09-08 12:02:27,485818;1,750674082175914;0,0;1,3003036228946974;0,0;0,2994583047226662;1,92454413672084;0,0
2022-09-08 12:02:28,635796;1,7618452021168725;0,0;1,3193712116621958;0,0;0,2994583047226662;1,9260700389105097;0,0
2022-09-08 12:02:29,785748;1,7549297469153267;0,0;1,2955367257028227;0,0;0,24376287479972447;1,974898908979938;0,0
2022-09-08 12:02:30,925803;1,7522699564531938;0,0;1,3093077620349052;0,0;0,26283665217059493;1,9634546425574158;0,0
2022-09-08 12:02:32,075696;1,7448225431592213;0,0;1,3056001753301136;0,0;0,2567330434119164;1,9260700389105097;0,0
2022-09-08 12:02:33,215756;1,7480142917137809;0,0;1,3119560382526132;0,0;0,28496223392080466;1,9260700389105097;0,0
2022-09-08 12:02:34,365786;1,757057579285033;0,0;1,339498110916778;0,0;0,30022125581750103;1,92454413672084;0,0
2022-09-08 12:02:35,525771;1,7554617050077532;0,0;1,2912994837544898;0,0;0,2979324025329966;1,9268329900053445;0,0
2022-09-08 12:02:36,675780;1,7629091183017256;0,0;1,339498110916778;0,0;0,2986953536278314;1,9275959411001793;0,0
2022-09-08 12:02:37,825806;1,750674082175914;0,0;1,332082937507195;0,0;0,2605477988860905;1,9634546425574158;0,0
2022-09-08 12:02:38,965708;1,751737998360767;0,0;1,326256729828237;0,0;0,25978484779125566;1,9604028381780765;0,0
2022-09-08 12:02:40,105696;1,7512060402683405;0,0;1,3114263830090716;0,0;0,2979324025329966;1,9253070878156748;0,0
2022-09-08 12:02:41,255828;1,760781285932019;0,0;1,3114263830090716;0,0;0,30098420691233585;1,92454413672084;0,0
2022-09-08 12:02:42,385685;1,7629091183017256;0,0;1,332082937507195;0,0;0,30098420691233585;1,92454413672084;0,0
2022-09-08 12:02:43,545685;1,7522699564531938;0,0;1,3008332781382392;0,0;0,2742809185931172;1,92454413672084;0,0
2022-09-08 12:02:44,675746;1,7549297469153267;0,0;1,3061298305736553;0,0;0,27962157625696094;1,9817654688334514;0,0
2022-09-08 12:02:45,795787;1,7581214954698863;0,0;1,3071891410607384;0,0;0,26283665217059493;1,9619287403677461;0,0
2022-09-08 12:02:46,935773;1,750674082175914;0,0;1,3114263830090716;0,0;0,2613107499809253;1,9604028381780765;0,0
2022-09-08 12:02:48,065777;1,7575895373774597;0,0;1,305070520086572;0,0;0,30022125581750103;1,9253070878156748;0,0
2022-09-08 12:02:49,185742;1,757057579285033;0,0;1,3130153487396963;0,0;0,2979324025329966;1,9253070878156748;0,0
2022-09-08 12:02:50,305819;1,7538658307304733;0,0;1,3098374172784466;0,0;0,2986953536278314;1,9237811856260052;0,0
2022-09-08 12:02:51,455820;1,757057579285033;0,0;1,3273160403153201;0,0;0,30174715800717067;1,920729381246666;0,0
2022-09-08 12:02:52,625786;1,7623771602092988;0,0;1,2918291389980314;0,0;0,2491035324635682;1,9787136644541121;0,0
2022-09-08 12:02:53,795776;1,7575895373774597;0,0;1,3103670725219883;0,0;0,2574959945067512;1,9611657892729113;0,0
2022-09-08 12:02:54,945777;1,75599366310018;0,0;1,2897105180238648;0,0;0,28877698939497876;1,9352254520485275;0,0
2022-09-08 12:02:56,075687;1,7538658307304733;0,0;1,3093077620349052;0,0;0,2994583047226662;1,9253070878156748;0,0
2022-09-08 12:02:57,225777;1,7602493278395925;0,0;1,3029518991124056;0,0;0,2979324025329966;1,9481956206607194;0,0
2022-09-08 12:02:58,375782;1,746950375528928;0,0;1,324667764097612;0,0;0,30022125581750103;1,92454413672084;0,0
2022-09-08 12:02:59,505736;1,7554617050077532;0,0;1,3336719032378201;0,0;0,2986953536278314;1,92454413672084;0,0
2022-09-08 12:03:00,645819;1,746950375528928;0,0;1,2891808627803234;0,0;0,2651255054550994;1,9596398870832417;0,0
2022-09-08 12:03:01,765682;1,751737998360767;0,0;1,2976553466769893;0,0;0,2620737010757601;1,9604028381780765;0,0
2022-09-08 12:03:02,895788;1,7575895373774597;0,0;1,3124856934961546;0,0;0,2941176470588225;1,9260700389105097;0,0
2022-09-08 12:03:04,075821;1,75599366310018;0,0;1,3114263830090716;0,0;0,2979324025329966;1,9260700389105097;0,0
2022-09-08 12:03:05,255686;1,750674082175914;0,0;1,2997739676511557;0,0;0,30174715800717067;1,9268329900053445;0,0
2022-09-08 12:03:06,395798;1,7591854116547392;0,0;1,3077187963042802;0,0;0,29716945143816176;1,9253070878156748;0,0
2022-09-08 12:03:07,515804;1,7581214954698863;0,0;1,3214898326363624;0,0;0,21934843976501028;1,9718471046005988;0,0
2022-09-08 12:03:08,665795;1,75599366310018;0,0;1,3018925886253223;0,0;0,2613107499809253;1,962691691462581;0,0
2022-09-08 12:03:09,785696;1,7528019145456204;0,0;1,3146043144703214;0,0;0,2605477988860905;1,9260700389105097;0,0
2022-09-08 12:03:10,915793;1,7528019145456204;0,0;1,3082484515478219;0,0;0,2986953536278314;1,92454413672084;0,0
