horario,tensao_p1(V),tensao_p2(V),irradiacao(W/m2)
2022-08-21 18:18:15.074403,0.0,0.0,null
2022-08-21 18:18:15.174402,0.0,0.0,null
2022-08-21 18:18:15.274403,0.0,0.0,null
2022-08-21 18:18:15.374427,0.0,0.0,null
2022-08-21 18:18:15.474422,0.0,0.0,null
2022-08-21 18:18:15.574425,0.0,0.0,null
2022-08-21 18:18:15.674406,0.0,0.0,null
2022-08-21 18:18:15.774415,0.0,0.0,null
2022-08-21 18:18:15.874404,0.0,0.0,null
2022-08-21 18:18:15.974415,0.0,0.0,null
2022-08-21 18:18:16.074423,0.0,0.0,null
2022-08-21 18:18:16.174415,0.0,0.0,null
2022-08-21 18:18:16.274409,0.0,0.0,null
2022-08-21 18:18:16.374405,0.0,0.0,null
2022-08-21 18:18:16.474400,0.0,0.0,null
2022-08-21 18:18:16.574417,0.0,0.0,null
2022-08-21 18:18:16.674402,0.0,0.0,null
2022-08-21 18:18:16.774402,0.0,0.0,null
2022-08-21 18:18:16.874402,0.0,0.0,null
2022-08-21 18:18:16.974401,0.0,0.0,null
2022-08-21 18:18:17.074404,0.0,0.0,null
2022-08-21 18:18:17.174410,0.0,0.0,null
2022-08-21 18:18:17.274409,0.0,0.0,null
2022-08-21 18:18:17.374412,0.0,0.0,null
2022-08-21 18:18:17.474402,0.0,0.0,null
2022-08-21 18:18:17.574400,0.0,0.0,null
2022-08-21 18:18:17.674476,0.0,0.0,null
2022-08-21 18:18:17.774413,0.0,0.0,null
2022-08-21 18:18:17.874418,0.0,0.0,null
2022-08-21 18:18:17.974412,0.0,0.0,null
2022-08-21 18:18:18.074406,0.0,0.0,null
2022-08-21 18:18:18.174364,0.0,0.0,null
2022-08-21 18:18:18.274414,0.0,0.0,null
2022-08-21 18:18:18.374415,0.0,0.0,null
2022-08-21 18:18:18.474416,0.0,0.0,null
2022-08-21 18:18:18.574402,0.0,0.0,null
2022-08-21 18:18:18.674402,0.0,0.0,null
2022-08-21 18:18:18.774454,0.0,0.0,null
2022-08-21 18:18:18.874409,0.0,0.0,null
2022-08-21 18:18:18.974404,0.0,0.0,null
2022-08-21 18:18:19.074403,0.0,0.0,null
2022-08-21 18:18:19.174403,0.0,0.0,null
2022-08-21 18:18:19.274404,0.0,0.0,null
2022-08-21 18:18:19.374448,0.0,0.0,null
2022-08-21 18:18:19.474430,0.0,0.0,null
2022-08-21 18:18:19.574426,0.0,0.0,null
2022-08-21 18:18:19.674425,0.0,0.0,null
2022-08-21 18:18:19.774427,0.0,0.0,null
2022-08-21 18:18:19.874406,0.0,0.0,null
2022-08-21 18:18:19.974402,0.0,0.0,null
2022-08-21 18:18:20.074405,0.0,0.0,null
2022-08-21 18:18:20.174401,0.0,0.0,null
2022-08-21 18:18:20.274423,0.0,0.0,null
2022-08-21 18:18:20.374407,0.0,0.0,null
2022-08-21 18:18:20.474404,0.0,0.0,null
2022-08-21 18:18:20.574402,0.0,0.0,null
2022-08-21 18:18:20.674400,0.0,0.0,null
2022-08-21 18:18:20.774404,0.0,0.0,null
2022-08-21 18:18:20.874407,0.0,0.0,null
2022-08-21 18:18:20.974409,0.0,0.0,null
2022-08-21 18:18:21.074416,0.0,0.0,null
2022-08-21 18:18:21.174418,0.0,0.0,null
2022-08-21 18:18:21.274426,0.0,0.0,null
2022-08-21 18:18:21.374414,0.0,0.0,null
2022-08-21 18:18:21.474416,0.0,0.0,null
2022-08-21 18:18:21.574411,0.0,0.0,null
2022-08-21 18:18:21.674416,0.0,0.0,null
2022-08-21 18:18:21.774402,0.0,0.0,null
2022-08-21 18:18:21.874402,0.0,0.0,null
2022-08-21 18:18:21.974417,0.0,0.0,null
2022-08-21 18:18:22.074405,0.0,0.0,null
2022-08-21 18:18:22.174404,0.0,0.0,null
2022-08-21 18:18:22.274407,0.0,0.0,null
2022-08-21 18:18:22.374404,0.0,0.0,null
2022-08-21 18:18:22.474404,0.0,0.0,null
2022-08-21 18:18:22.574406,0.0,0.0,null
2022-08-21 18:18:22.674443,0.0,0.0,null
2022-08-21 18:18:22.774414,0.0,0.0,null
2022-08-21 18:18:22.874406,0.0,0.0,null
2022-08-21 18:18:22.974405,0.0,0.0,null
2022-08-21 18:18:23.074410,0.0,0.0,null
2022-08-21 18:18:23.174405,0.0,0.0,null
2022-08-21 18:18:23.274412,0.0,0.0,null
2022-08-21 18:18:23.374404,0.0,0.0,null
2022-08-21 18:18:23.474427,0.0,0.0,null
2022-08-21 18:18:23.574412,0.0,0.0,null
2022-08-21 18:18:23.674408,0.0,0.0,null
2022-08-21 18:18:23.774408,0.0,0.0,null
2022-08-21 18:18:23.874403,0.0,0.0,null
2022-08-21 18:18:23.974402,0.0,0.0,null
2022-08-21 18:18:24.074407,0.0,0.0,null
2022-08-21 18:18:24.174393,0.0,0.0,null
2022-08-21 18:18:24.274448,0.0,0.0,null
2022-08-21 18:18:24.374404,0.0,0.0,null
2022-08-21 18:18:24.474413,0.0,0.0,null
2022-08-21 18:18:24.574405,0.0,0.0,null
2022-08-21 18:18:24.674404,0.0,0.0,null
2022-08-21 18:18:24.774429,0.0,0.0,null
2022-08-21 18:18:24.874406,0.0,0.0,null
2022-08-21 18:18:24.974401,0.0,0.0,null
2022-08-21 18:18:25.074405,0.0,0.0,null
2022-08-21 18:18:25.174401,0.0,0.0,null
2022-08-21 18:18:25.274405,0.0,0.0,null
2022-08-21 18:18:25.374427,0.0,0.0,null
2022-08-21 18:18:25.474417,0.0,0.0,null
2022-08-21 18:18:25.574412,0.0,0.0,null
2022-08-21 18:18:25.674405,0.0,0.0,null
2022-08-21 18:18:25.774416,0.0,0.0,null
2022-08-21 18:18:25.874415,0.0,0.0,null
2022-08-21 18:18:25.974405,0.0,0.0,null
2022-08-21 18:18:26.074407,0.0,0.0,null
2022-08-21 18:18:26.174405,0.0,0.0,null
2022-08-21 18:18:26.274489,0.0,0.0,null
2022-08-21 18:18:26.374421,0.0,0.0,null
2022-08-21 18:18:26.474418,0.0,0.0,null
2022-08-21 18:18:26.574408,0.0,0.0,null
2022-08-21 18:18:26.674407,0.0,0.0,null
2022-08-21 18:18:26.774419,0.0,0.0,null
2022-08-21 18:18:26.874427,0.0,0.0,null
2022-08-21 18:18:26.974427,0.0,0.0,null
2022-08-21 18:18:27.074426,0.0,0.0,null
2022-08-21 18:18:27.174428,0.0,0.0,null
2022-08-21 18:18:27.274414,0.0,0.0,null
2022-08-21 18:18:27.374426,0.0,0.0,null
2022-08-21 18:18:27.474434,0.0,0.0,null
2022-08-21 18:18:27.574417,0.0,0.0,null
2022-08-21 18:18:27.674424,0.0,0.0,null
2022-08-21 18:18:27.774439,0.0,0.0,null
2022-08-21 18:18:27.874429,0.0,0.0,null
2022-08-21 18:18:27.974424,0.0,0.0,null
2022-08-21 18:18:28.074420,0.0,0.0,null
2022-08-21 18:18:28.174468,0.0,0.0,null
2022-08-21 18:18:28.274407,0.0,0.0,null
2022-08-21 18:18:28.374420,0.0,0.0,null
2022-08-21 18:18:28.474407,0.0,0.0,null
2022-08-21 18:18:28.574407,0.0,0.0,null
2022-08-21 18:18:28.674406,0.0,0.0,null
2022-08-21 18:18:28.774415,0.0,0.0,null
2022-08-21 18:18:28.874417,0.0,0.0,null
2022-08-21 18:18:28.974407,0.0,0.0,null
2022-08-21 18:18:29.074405,0.0,0.0,null
2022-08-21 18:18:29.174404,0.0,0.0,null
2022-08-21 18:18:29.274407,0.0,0.0,null
2022-08-21 18:18:29.374426,0.0,0.0,null
2022-08-21 18:18:29.474407,0.0,0.0,null
2022-08-21 18:18:29.574428,0.0,0.0,null
2022-08-21 18:18:29.674429,0.0,0.0,null
2022-08-21 18:18:29.774472,0.0,0.0,null
2022-08-21 18:18:29.874432,0.0,0.0,null
2022-08-21 18:18:29.974425,0.0,0.0,null
2022-08-21 18:18:30.074437,0.0,0.0,null
2022-08-21 18:18:30.174439,0.0,0.0,null
2022-08-21 18:18:30.274428,0.0,0.0,null
2022-08-21 18:18:30.374426,0.0,0.0,null
2022-08-21 18:18:30.474424,0.0,0.0,null
2022-08-21 18:18:30.574431,0.0,0.0,null
2022-08-21 18:18:30.674430,0.0,0.0,null
2022-08-21 18:18:30.774432,0.0,0.0,null
2022-08-21 18:18:30.874430,0.0,0.0,null
2022-08-21 18:18:30.974432,0.0,0.0,null
2022-08-21 18:18:31.074431,0.0,0.0,null
2022-08-21 18:18:31.174426,0.0,0.0,null
2022-08-21 18:18:31.274426,0.0,0.0,null
2022-08-21 18:18:31.374432,0.0,0.0,null
2022-08-21 18:18:31.474423,0.0,0.0,null
2022-08-21 18:18:31.574424,0.0,0.0,null
2022-08-21 18:18:31.674422,0.0,0.0,null
2022-08-21 18:18:31.774416,0.0,0.0,null
2022-08-21 18:18:31.874411,0.0,0.0,null
2022-08-21 18:18:31.974411,0.0,0.0,null
2022-08-21 18:18:32.074435,0.0,0.0,null
2022-08-21 18:18:32.174403,0.0,0.0,null
2022-08-21 18:18:32.274402,0.0,0.0,null
2022-08-21 18:18:32.374404,0.0,0.0,null
2022-08-21 18:18:32.474410,0.0,0.0,null
2022-08-21 18:18:32.574411,0.0,0.0,null
2022-08-21 18:18:32.674409,0.0,0.0,null
2022-08-21 18:18:32.774398,0.0,0.0,null
2022-08-21 18:18:32.874426,0.0,0.0,null
2022-08-21 18:18:32.974408,0.0,0.0,null
2022-08-21 18:18:33.074427,0.0,0.0,null
2022-08-21 18:18:33.174420,0.0,0.0,null
2022-08-21 18:18:33.274415,0.0,0.0,null
2022-08-21 18:18:33.374425,0.0,0.0,null
2022-08-21 18:18:33.474408,0.0,0.0,null
2022-08-21 18:18:33.574414,0.0,0.0,null
2022-08-21 18:18:33.674451,0.0,0.0,null
2022-08-21 18:18:33.774407,0.0,0.0,null
2022-08-21 18:18:33.874418,0.0,0.0,null
2022-08-21 18:18:33.974406,0.0,0.0,null
2022-08-21 18:18:34.074403,0.0,0.0,null
2022-08-21 18:18:34.174410,0.0,0.0,null
2022-08-21 18:18:34.274406,0.0,0.0,null
2022-08-21 18:18:34.374417,0.0,0.0,null
2022-08-21 18:18:34.474405,0.0,0.0,null
2022-08-21 18:18:34.574410,0.0,0.0,null
2022-08-21 18:18:34.674403,0.0,0.0,null
2022-08-21 18:18:34.774415,0.0,0.0,null
2022-08-21 18:18:34.874424,0.0,0.0,null
2022-08-21 18:18:34.974404,0.0,0.0,null
2022-08-21 18:18:35.074415,0.0,0.0,null
2022-08-21 18:18:35.174415,0.0,0.0,null
2022-08-21 18:18:35.274407,0.0,0.0,null
2022-08-21 18:18:35.374424,0.0,0.0,null
2022-08-21 18:18:35.474409,0.0,0.0,null
2022-08-21 18:18:35.574443,0.0,0.0,null
2022-08-21 18:18:35.674413,0.0,0.0,null
2022-08-21 18:18:35.774406,0.0,0.0,null
2022-08-21 18:18:35.874414,0.0,0.0,null
2022-08-21 18:18:35.974414,0.0,0.0,null
2022-08-21 18:18:36.074418,0.0,0.0,null
2022-08-21 18:18:36.174412,0.0,0.0,null
2022-08-21 18:18:36.274425,0.0,0.0,null
2022-08-21 18:18:36.374407,0.0,0.0,null
2022-08-21 18:18:36.474411,0.0,0.0,null
2022-08-21 18:18:36.574416,0.0,0.0,null
2022-08-21 18:18:36.674407,0.0,0.0,null
2022-08-21 18:18:36.774407,0.0,0.0,null
2022-08-21 18:18:36.874421,0.0,0.0,null
2022-08-21 18:18:36.974407,0.0,0.0,null
2022-08-21 18:18:37.074406,0.0,0.0,null
2022-08-21 18:18:37.174413,0.0,0.0,null
2022-08-21 18:18:37.274428,0.0,0.0,null
2022-08-21 18:18:37.374441,0.0,0.0,null
2022-08-21 18:18:37.474430,0.0,0.0,null
2022-08-21 18:18:37.574472,0.0,0.0,null
2022-08-21 18:18:37.674430,0.0,0.0,null
2022-08-21 18:18:37.774410,0.0,0.0,null
2022-08-21 18:18:37.874413,0.0,0.0,null
2022-08-21 18:18:37.974422,0.0,0.0,null
2022-08-21 18:18:38.074408,0.0,0.0,null
2022-08-21 18:18:38.174405,0.0,0.0,null
2022-08-21 18:18:38.274449,0.0,0.0,null
2022-08-21 18:18:38.374420,0.0,0.0,null
2022-08-21 18:18:38.474416,0.0,0.0,null
2022-08-21 18:18:38.574407,0.0,0.0,null
2022-08-21 18:18:38.674405,0.0,0.0,null
2022-08-21 18:18:38.774407,0.0,0.0,null
2022-08-21 18:18:38.874415,0.0,0.0,null
2022-08-21 18:18:38.974418,0.0,0.0,null
2022-08-21 18:18:39.074414,0.0,0.0,null
2022-08-21 18:18:39.174471,0.0,0.0,null
2022-08-21 18:18:39.274410,0.0,0.0,null
2022-08-21 18:18:39.374425,0.0,0.0,null
2022-08-21 18:18:39.474404,0.0,0.0,null
2022-08-21 18:18:39.574553,0.0,0.0,null
2022-08-21 18:18:39.674437,0.0,0.0,null
2022-08-21 18:18:39.774421,0.0,0.0,null
2022-08-21 18:18:39.874425,0.0,0.0,null
2022-08-21 18:18:39.974430,0.0,0.0,null
2022-08-21 18:18:40.074427,0.0,0.0,null
2022-08-21 18:18:40.174428,0.0,0.0,null
2022-08-21 18:18:40.274426,0.0,0.0,null
2022-08-21 18:18:40.374426,0.0,0.0,null
2022-08-21 18:18:40.474402,0.0,0.0,null
2022-08-21 18:18:40.574402,0.0,0.0,null
2022-08-21 18:18:40.674414,0.0,0.0,null
2022-08-21 18:18:40.774433,0.0,0.0,null
2022-08-21 18:18:40.874407,0.0,0.0,null
2022-08-21 18:18:40.974404,0.0,0.0,null
2022-08-21 18:18:41.074400,0.0,0.0,null
2022-08-21 18:18:41.174401,0.0,0.0,null
2022-08-21 18:18:41.274400,0.0,0.0,null
2022-08-21 18:18:41.374412,0.0,0.0,null
2022-08-21 18:18:41.474433,0.0,0.0,null
2022-08-21 18:18:41.574401,0.0,0.0,null
2022-08-21 18:18:41.674403,0.0,0.0,null
2022-08-21 18:18:41.774400,0.0,0.0,null
2022-08-21 18:18:41.874402,0.0,0.0,null
2022-08-21 18:18:41.974409,0.0,0.0,null
2022-08-21 18:18:42.074406,0.0,0.0,null
2022-08-21 18:18:42.174405,0.0,0.0,null
2022-08-21 18:18:42.274410,0.0,0.0,null
2022-08-21 18:18:42.374403,0.0,0.0,null
2022-08-21 18:18:42.474405,0.0,0.0,null
2022-08-21 18:18:42.574409,0.0,0.0,null
2022-08-21 18:18:42.674402,0.0,0.0,null
2022-08-21 18:18:42.774403,0.0,0.0,null
2022-08-21 18:18:42.874402,0.0,0.0,null
2022-08-21 18:18:42.974402,0.0,0.0,null
2022-08-21 18:18:43.074443,0.0,0.0,null
2022-08-21 18:18:43.174420,0.0,0.0,null
2022-08-21 18:18:43.274405,0.0,0.0,null
2022-08-21 18:18:43.374404,0.0,0.0,null
2022-08-21 18:18:43.474402,0.0,0.0,null
2022-08-21 18:18:43.574401,0.0,0.0,null
2022-08-21 18:18:43.674436,0.0,0.0,null
2022-08-21 18:18:43.774409,0.0,0.0,null
2022-08-21 18:18:43.874391,0.0,0.0,null
2022-08-21 18:18:43.974395,0.0,0.0,null
2022-08-21 18:18:44.074393,0.0,0.0,null
2022-08-21 18:18:44.174390,0.0,0.0,null
2022-08-21 18:18:44.274397,0.0,0.0,null
2022-08-21 18:18:44.374398,0.0,0.0,null
2022-08-21 18:18:44.474393,0.0,0.0,null
2022-08-21 18:18:44.574412,0.0,0.0,null
2022-08-21 18:18:44.674412,0.0,0.0,null
2022-08-21 18:18:44.774417,0.0,0.0,null
2022-08-21 18:18:44.874407,0.0,0.0,null
2022-08-21 18:18:44.974410,0.0,0.0,null
2022-08-21 18:18:45.074403,0.0,0.0,null
2022-08-21 18:18:45.174402,0.0,0.0,null
2022-08-21 18:18:45.274409,0.0,0.0,null
2022-08-21 18:18:45.374404,0.0,0.0,null
2022-08-21 18:18:45.474412,0.0,0.0,null
2022-08-21 18:18:45.574410,0.0,0.0,null
2022-08-21 18:18:45.674401,0.0,0.0,null
2022-08-21 18:18:45.774402,0.0,0.0,null
2022-08-21 18:18:45.874404,0.0,0.0,null
2022-08-21 18:18:45.974400,0.0,0.0,null
2022-08-21 18:18:46.074405,0.0,0.0,null
2022-08-21 18:18:46.174514,0.0,0.0,null
2022-08-21 18:18:46.274407,0.0,0.0,null
2022-08-21 18:18:46.374401,0.0,0.0,null
2022-08-21 18:18:46.474402,0.0,0.0,null
2022-08-21 18:18:46.574404,0.0,0.0,null
2022-08-21 18:18:46.674403,0.0,0.0,null
2022-08-21 18:18:46.774400,0.0,0.0,null
2022-08-21 18:18:46.874405,0.0,0.0,null
2022-08-21 18:18:46.974447,0.0,0.0,null
2022-08-21 18:18:47.074406,0.0,0.0,null
2022-08-21 18:18:47.174403,0.0,0.0,null
2022-08-21 18:18:47.274401,0.0,0.0,null
2022-08-21 18:18:47.374408,0.0,0.0,null
2022-08-21 18:18:47.474406,0.0,0.0,null
2022-08-21 18:18:47.574401,0.0,0.0,null
2022-08-21 18:18:47.674463,0.0,0.0,null
2022-08-21 18:18:47.774421,0.0,0.0,null
2022-08-21 18:18:47.874413,0.0,0.0,null
2022-08-21 18:18:47.974414,0.0,0.0,null
2022-08-21 18:18:48.074412,0.0,0.0,null
2022-08-21 18:18:48.174405,0.0,0.0,null
2022-08-21 18:18:48.274407,0.0,0.0,null
2022-08-21 18:18:48.374406,0.0,0.0,null
2022-08-21 18:18:48.474408,0.0,0.0,null
2022-08-21 18:18:48.574452,0.0,0.0,null
2022-08-21 18:18:48.674405,0.0,0.0,null
2022-08-21 18:18:48.774417,0.0,0.0,null
2022-08-21 18:18:48.874424,0.0,0.0,null
2022-08-21 18:18:48.974413,0.0,0.0,null
2022-08-21 18:18:49.074405,0.0,0.0,null
2022-08-21 18:18:49.174404,0.0,0.0,null
2022-08-21 18:18:49.274414,0.0,0.0,null
2022-08-21 18:18:49.374373,0.0,0.0,null
2022-08-21 18:18:49.474415,0.0,0.0,null
2022-08-21 18:18:49.574416,0.0,0.0,null
2022-08-21 18:18:49.674405,0.0,0.0,null
2022-08-21 18:18:49.774401,0.0,0.0,null
2022-08-21 18:18:49.874404,0.0,0.0,null
2022-08-21 18:18:49.974404,0.0,0.0,null
2022-08-21 18:18:50.074489,0.0,0.0,null
2022-08-21 18:18:50.174416,0.0,0.0,null
2022-08-21 18:18:50.274420,0.0,0.0,null
2022-08-21 18:18:50.374415,0.0,0.0,null
2022-08-21 18:18:50.474416,0.0,0.0,null
2022-08-21 18:18:50.574491,0.0,0.0,null
2022-08-21 18:18:50.674409,0.0,0.0,null
2022-08-21 18:18:50.774404,0.0,0.0,null
2022-08-21 18:18:50.874420,0.0,0.0,null
2022-08-21 18:18:50.974400,0.0,0.0,null
2022-08-21 18:18:51.074406,0.0,0.0,null
2022-08-21 18:18:51.174401,0.0,0.0,null
2022-08-21 18:18:51.274401,0.0,0.0,null
2022-08-21 18:18:51.374413,0.0,0.0,null
2022-08-21 18:18:51.474403,0.0,0.0,null
2022-08-21 18:18:51.574399,0.0,0.0,null
2022-08-21 18:18:51.674403,0.0,0.0,null
2022-08-21 18:18:51.774424,0.0,0.0,null
2022-08-21 18:18:51.874409,0.0,0.0,null
2022-08-21 18:18:51.974440,0.0,0.0,null
2022-08-21 18:18:52.074409,0.0,0.0,null
2022-08-21 18:18:52.174416,0.0,0.0,null
2022-08-21 18:18:52.274405,0.0,0.0,null
2022-08-21 18:18:52.374405,0.0,0.0,null
2022-08-21 18:18:52.474448,0.0,0.0,null
2022-08-21 18:18:52.574405,0.0,0.0,null
2022-08-21 18:18:52.674401,0.0,0.0,null
2022-08-21 18:18:52.774400,0.0,0.0,null
2022-08-21 18:18:52.874404,0.0,0.0,null
2022-08-21 18:18:52.974400,0.0,0.0,null
2022-08-21 18:18:53.074427,0.0,0.0,null
2022-08-21 18:18:53.174424,0.0,0.0,null
2022-08-21 18:18:53.274425,0.0,0.0,null
2022-08-21 18:18:53.374434,0.0,0.0,null
2022-08-21 18:18:53.474433,0.0,0.0,null
2022-08-21 18:18:53.574428,0.0,0.0,null
2022-08-21 18:18:53.674429,0.0,0.0,null
2022-08-21 18:18:53.774428,0.0,0.0,null
2022-08-21 18:18:53.874420,0.0,0.0,null
2022-08-21 18:18:53.974429,0.0,0.0,null
2022-08-21 18:18:54.074431,0.0,0.0,null
2022-08-21 18:18:54.174431,0.0,0.0,null
2022-08-21 18:18:54.274431,0.0,0.0,null
2022-08-21 18:18:54.374424,0.0,0.0,null
2022-08-21 18:18:54.474427,0.0,0.0,null
2022-08-21 18:18:54.574409,0.0,0.0,null
2022-08-21 18:18:54.674411,0.0,0.0,null
2022-08-21 18:18:54.774406,0.0,0.0,null
2022-08-21 18:18:54.874402,0.0,0.0,null
2022-08-21 18:18:54.974411,0.0,0.0,null
2022-08-21 18:18:55.074405,0.0,0.0,null
2022-08-21 18:18:55.174406,0.0,0.0,null
2022-08-21 18:18:55.274405,0.0,0.0,null
2022-08-21 18:18:55.374424,0.0,0.0,null
2022-08-21 18:18:55.474409,0.0,0.0,null
2022-08-21 18:18:55.574405,0.0,0.0,null
2022-08-21 18:18:55.674405,0.0,0.0,null
2022-08-21 18:18:55.774436,0.0,0.0,null
2022-08-21 18:18:55.874428,0.0,0.0,null
2022-08-21 18:18:55.974422,0.0,0.0,null
2022-08-21 18:18:56.074413,0.0,0.0,null
2022-08-21 18:18:56.174417,0.0,0.0,null
2022-08-21 18:18:56.274416,0.0,0.0,null
2022-08-21 18:18:56.374462,0.0,0.0,null
2022-08-21 18:18:56.474429,0.0,0.0,null
2022-08-21 18:18:56.574416,0.0,0.0,null
2022-08-21 18:18:56.674408,0.0,0.0,null
2022-08-21 18:18:56.774406,0.0,0.0,null
2022-08-21 18:18:56.874407,0.0,0.0,null
2022-08-21 18:18:56.974408,0.0,0.0,null
2022-08-21 18:18:57.074405,0.0,0.0,null
2022-08-21 18:18:57.174408,0.0,0.0,null
2022-08-21 18:18:57.274406,0.0,0.0,null
2022-08-21 18:18:57.374426,0.0,0.0,null
2022-08-21 18:18:57.474409,0.0,0.0,null
2022-08-21 18:18:57.574405,0.0,0.0,null
2022-08-21 18:18:57.674451,0.0,0.0,null
2022-08-21 18:18:57.774406,0.0,0.0,null
2022-08-21 18:18:57.874407,0.0,0.0,null
2022-08-21 18:18:57.974452,0.0,0.0,null
2022-08-21 18:18:58.074406,0.0,0.0,null
2022-08-21 18:18:58.174405,0.0,0.0,null
2022-08-21 18:18:58.274406,0.0,0.0,null
2022-08-21 18:18:58.374408,0.0,0.0,null
2022-08-21 18:18:58.474427,0.0,0.0,null
2022-08-21 18:18:58.574409,0.0,0.0,null
2022-08-21 18:18:58.674409,0.0,0.0,null
2022-08-21 18:18:58.774407,0.0,0.0,null
2022-08-21 18:18:58.874408,0.0,0.0,null
2022-08-21 18:18:58.974410,0.0,0.0,null
2022-08-21 18:18:59.074406,0.0,0.0,null
2022-08-21 18:18:59.174406,0.0,0.0,null
2022-08-21 18:18:59.274407,0.0,0.0,null
2022-08-21 18:18:59.374421,0.0,0.0,null
2022-08-21 18:18:59.474407,0.0,0.0,null
2022-08-21 18:18:59.574406,0.0,0.0,null
2022-08-21 18:18:59.674409,0.0,0.0,null
2022-08-21 18:18:59.774406,0.0,0.0,null
2022-08-21 18:18:59.874433,0.0,0.0,null
2022-08-21 18:18:59.974410,0.0,0.0,null
2022-08-21 18:19:00.074417,0.0,0.0,null
2022-08-21 18:19:00.174410,0.0,0.0,null
2022-08-21 18:19:00.274417,0.0,0.0,null
2022-08-21 18:19:00.374406,0.0,0.0,null
2022-08-21 18:19:00.474423,0.0,0.0,null
2022-08-21 18:19:00.574407,0.0,0.0,null
2022-08-21 18:19:00.674407,0.0,0.0,null
2022-08-21 18:19:00.774405,0.0,0.0,null
2022-08-21 18:19:00.874408,0.0,0.0,null
2022-08-21 18:19:00.974408,0.0,0.0,null
2022-08-21 18:19:01.074415,0.0,0.0,null
2022-08-21 18:19:01.174414,0.0,0.0,null
2022-08-21 18:19:01.274414,0.0,0.0,null
2022-08-21 18:19:01.374422,0.0,0.0,null
2022-08-21 18:19:01.474426,0.0,0.0,null
2022-08-21 18:19:01.574428,0.0,0.0,null
2022-08-21 18:19:01.674425,0.0,0.0,null
2022-08-21 18:19:01.774413,0.0,0.0,null
2022-08-21 18:19:01.874476,0.0,0.0,null
2022-08-21 18:19:01.974430,0.0,0.0,null
2022-08-21 18:19:02.074431,0.0,0.0,null
2022-08-21 18:19:02.174430,0.0,0.0,null
2022-08-21 18:19:02.274431,0.0,0.0,null
2022-08-21 18:19:02.374431,0.0,0.0,null
2022-08-21 18:19:02.474427,0.0,0.0,null
2022-08-21 18:19:02.574427,0.0,0.0,null
2022-08-21 18:19:02.674426,0.0,0.0,null
2022-08-21 18:19:02.774427,0.0,0.0,null
2022-08-21 18:19:02.874426,0.0,0.0,null
2022-08-21 18:19:02.974428,0.0,0.0,null
2022-08-21 18:19:03.074414,0.0,0.0,null
2022-08-21 18:19:03.174416,0.0,0.0,null
2022-08-21 18:19:03.274422,0.0,0.0,null
2022-08-21 18:19:03.374429,0.0,0.0,null
2022-08-21 18:19:03.474425,0.0,0.0,null
2022-08-21 18:19:03.574419,0.0,0.0,null
2022-08-21 18:19:03.674417,0.0,0.0,null
2022-08-21 18:19:03.774408,0.0,0.0,null
2022-08-21 18:19:03.874429,0.0,0.0,null
2022-08-21 18:19:03.974419,0.0,0.0,null
2022-08-21 18:19:04.074411,0.0,0.0,null
2022-08-21 18:19:04.174406,0.0,0.0,null
2022-08-21 18:19:04.274408,0.0,0.0,null
2022-08-21 18:19:04.374427,0.0,0.0,null
2022-08-21 18:19:04.474426,0.0,0.0,null
2022-08-21 18:19:04.574430,0.0,0.0,null
2022-08-21 18:19:04.674427,0.0,0.0,null
2022-08-21 18:19:04.774420,0.0,0.0,null
2022-08-21 18:19:04.874405,0.0,0.0,null
2022-08-21 18:19:04.974401,0.0,0.0,null
2022-08-21 18:19:05.074401,0.0,0.0,null
2022-08-21 18:19:05.174401,0.0,0.0,null
2022-08-21 18:19:05.274403,0.0,0.0,null
2022-08-21 18:19:05.374404,0.0,0.0,null
2022-08-21 18:19:05.474418,0.0,0.0,null
2022-08-21 18:19:05.574419,0.0,0.0,null
2022-08-21 18:19:05.674408,0.0,0.0,null
2022-08-21 18:19:05.774450,0.0,0.0,null
2022-08-21 18:19:05.874404,0.0,0.0,null
2022-08-21 18:19:05.974405,0.0,0.0,null
2022-08-21 18:19:06.074405,0.0,0.0,null
2022-08-21 18:19:06.174403,0.0,0.0,null
2022-08-21 18:19:06.274421,0.0,0.0,null
2022-08-21 18:19:06.374423,0.0,0.0,null
2022-08-21 18:19:06.474424,0.0,0.0,null
2022-08-21 18:19:06.574432,0.0,0.0,null
2022-08-21 18:19:06.674434,0.0,0.0,null
2022-08-21 18:19:06.774424,0.0,0.0,null
2022-08-21 18:19:06.874425,0.0,0.0,null
2022-08-21 18:19:06.974424,0.0,0.0,null
2022-08-21 18:19:07.074423,0.0,0.0,null
2022-08-21 18:19:07.174425,0.0,0.0,null
2022-08-21 18:19:07.274424,0.0,0.0,null
2022-08-21 18:19:07.374470,0.0,0.0,null
2022-08-21 18:19:07.474425,0.0,0.0,null
2022-08-21 18:19:07.574427,0.0,0.0,null
2022-08-21 18:19:07.674426,0.0,0.0,null
2022-08-21 18:19:07.774425,0.0,0.0,null
2022-08-21 18:19:07.874422,0.0,0.0,null
2022-08-21 18:19:07.974423,0.0,0.0,null
2022-08-21 18:19:08.074428,0.0,0.0,null
2022-08-21 18:19:08.174432,0.0,0.0,null
2022-08-21 18:19:08.274432,0.0,0.0,null
2022-08-21 18:19:08.374430,0.0,0.0,null
2022-08-21 18:19:08.474422,0.0,0.0,null
2022-08-21 18:19:08.574419,0.0,0.0,null
2022-08-21 18:19:08.674428,0.0,0.0,null
